epoch,error,step,train_loss
0,1811.7686767578125,49,1.9293029308319092
0,1811.6158447265625,99,0.007304368540644646
0,1811.611328125,149,6.046764974598773e-05
0,1811.61181640625,199,6.958216545172036e-07
0,1811.61181640625,249,3.2014213502407074e-10
0,1811.61181640625,299,7.275957614183426e-12
0,1811.61181640625,349,0.0
0,1811.61181640625,399,0.0
0,1811.61181640625,449,0.0
0,1811.61181640625,499,0.0
0,1811.61181640625,549,0.0
0,1811.61181640625,599,0.0
0,1811.61181640625,649,0.0
0,1811.61181640625,699,0.0
