epoch,error,step,train_loss
0,1762.7864990234375,49,1.5184751749038696
0,3155.39306640625,99,0.027201900258660316
0,1066.5452880859375,149,0.4018481373786926
0,9011593.0,199,0.020596042275428772
0,1087.3045654296875,249,0.15908512473106384
0,17498.8046875,299,0.06343169510364532
0,2094.726318359375,349,0.09784585237503052
0,432.39874267578125,399,0.05118769779801369
0,1310.4901123046875,449,0.0635271668434143
0,1296.7144775390625,499,0.00936694536358118
0,425.34930419921875,549,0.038579002022743225
