epoch,error,step,train_loss
0,86.12715148925781,49,0.005002397578209639
0,68.84526824951172,99,0.24972417950630188
0,21.302350997924805,149,0.003164065768942237
0,6.156228065490723,199,0.007172230631113052
0,1.8888823986053467,249,0.03382778540253639
0,3.072021961212158,299,0.0013563031097874045
0,0.5401145815849304,349,0.09896227717399597
0,1967.827392578125,399,0.17277850210666656
0,80.54061889648438,449,0.0047860476188361645
0,12.457292556762695,499,0.08483017235994339
0,1.877485752105713,549,0.029370969161391258
0,16.960567474365234,599,0.003620255971327424
0,13.90261459350586,649,0.013082954101264477
0,1.7373783588409424,699,0.040358539670705795
0,14.871650695800781,749,0.17073377966880798
0,46.21697235107422,799,0.31266146898269653
0,8.043810844421387,849,0.003131476929411292
