epoch,error,step,train_loss
0,11.842098236083984,49,0.005480740685015917
0,13.369403839111328,99,0.0017578861443325877
0,13.340633392333984,149,0.00039583363104611635
0,15.259968757629395,199,7.738749991403893e-05
0,16.46750259399414,249,4.112618262297474e-05
0,17.61153793334961,299,2.9053280741209164e-05
0,14.969930648803711,349,2.9820648705936037e-05
0,13.566485404968262,399,4.6865130570949987e-05
0,17.35417366027832,449,4.7785120841581374e-05
0,15.276220321655273,499,2.4808581656543538e-05
0,15.349837303161621,549,3.645654578576796e-05
0,15.84351921081543,599,2.6763642381411046e-05
0,9.882431983947754,649,4.0075603465083987e-05
0,11.829248428344727,699,5.070358020020649e-05
0,16.044824600219727,749,4.154490670771338e-05
