epoch,error,step,train_loss
0,618.4948120117188,49,0.0013387366198003292
0,251.65567016601562,99,0.00031379814026877284
0,407.30364990234375,149,0.00010250434570480138
0,162.64170837402344,199,0.0003122364287264645
0,111.99618530273438,249,0.00020348366524558514
0,461.42193603515625,299,5.3395146096590906e-05
0,353.4652099609375,349,0.00018893730884883553
0,172.50706481933594,399,0.00017224688781425357
0,471.5257873535156,449,9.111932740779594e-05
0,340.5490417480469,499,0.00020011357264593244
0,350.4354553222656,549,0.00026917451759800315
0,260.5367431640625,599,9.488375508226454e-05
0,344.28118896484375,649,0.000451070984127
0,317.3543395996094,699,9.583176142768934e-05
0,105.6700439453125,749,0.0001257895492017269
0,409.7801208496094,799,0.00014971148630138487
0,301.4898681640625,849,7.056171307340264e-05
0,454.542724609375,899,0.00017842595116235316
0,242.92396545410156,949,0.00014533642388414592
0,388.3146667480469,999,0.00010658034443622455
0,341.0054931640625,1049,0.00012230251741129905
0,269.0555114746094,1099,3.137809835607186e-05
0,339.8045654296875,1149,0.00020818477787543088
0,361.9788513183594,1199,0.0003964136412832886
0,399.5787353515625,1249,9.763907291926444e-05
0,466.9360046386719,1299,0.0001078630521078594
0,314.4023132324219,1349,0.00023052608594298363
0,146.8547821044922,1399,0.00011847664427477866
0,461.6754150390625,1449,0.00010470288543729112
