epoch,error,step,train_loss
0,17.52627944946289,49,0.013116104528307915
0,0.8720307350158691,99,0.001105773146264255
0,2.222503423690796,149,0.0004525097319856286
0,2.1221392154693604,199,0.0003910817322321236
0,0.8712308406829834,249,0.0002458146191202104
0,0.7578392624855042,299,0.0003131493285764009
0,0.579037070274353,349,0.00017395417671650648
0,0.9225728511810303,399,0.00018835790979210287
0,0.5788175463676453,449,0.00016706198221072555
0,0.7852781414985657,499,0.000155017405631952
0,1.35836660861969,549,0.0001186502049677074
0,0.5342336893081665,599,0.0001294094108743593
