epoch,error,step,train_loss
0,79.15312194824219,49,0.009146756492555141
0,490.0738220214844,99,0.0018402115674689412
0,374.3269348144531,149,0.006346580572426319
0,599.7354736328125,199,0.01171358022838831
0,89.0223617553711,249,1.1385471820831299
0,136.3404541015625,299,0.0717192143201828
0,48.211238861083984,349,0.00589084904640913
0,243.32406616210938,399,0.03449972718954086
0,576.0836181640625,449,0.021737799048423767
0,151.3065643310547,499,0.023679038509726524
0,510.2448425292969,549,0.39377787709236145
0,297.41436767578125,599,2098.045654296875
0,146.1930389404297,649,0.1487381011247635
0,471.0534973144531,699,0.01961064711213112
0,364.29339599609375,749,0.006820675451308489
0,499.1504821777344,799,0.06004493683576584
0,379.8917236328125,849,0.10607776045799255
0,302.1125183105469,899,1.3891595602035522
0,109.14996337890625,949,2.098668336868286
0,68.78376007080078,999,23637.57421875
0,459.4549865722656,1049,15.846482276916504
0,87.54120635986328,1099,0.11775646358728409
0,422.933837890625,1149,5.119908332824707
0,542.0181884765625,1199,0.4429176449775696
0,445.25048828125,1249,7.868920803070068
0,212.83956909179688,1299,3.7884092330932617
0,50.97745132446289,1349,0.19566383957862854
0,214.52210998535156,1399,0.3460424542427063
0,319.14208984375,1449,0.2428482621908188
0,130.68655395507812,1499,2.090130090713501
0,212.22067260742188,1549,2.0034141540527344
